Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
07-02-2020,Ukraine,,0,0,0
08-02-2020,Ukraine,,0,0,0
09-02-2020,Ukraine,,0,0,0
10-02-2020,Ukraine,,0,0,0
11-02-2020,Ukraine,,0,0,0
12-02-2020,Ukraine,,0,0,0
13-02-2020,Ukraine,,0,0,0
14-02-2020,Ukraine,,0,0,0
15-02-2020,Ukraine,,0,0,0
16-02-2020,Ukraine,,0,0,0
17-02-2020,Ukraine,,0,0,0
18-02-2020,Ukraine,,0,0,0
19-02-2020,Ukraine,,0,0,0
20-02-2020,Ukraine,,0,0,0
21-02-2020,Ukraine,,0,0,0
22-02-2020,Ukraine,,0,0,0
23-02-2020,Ukraine,,0,0,0
24-02-2020,Ukraine,,0,0,0
25-02-2020,Ukraine,,0,0,0
26-02-2020,Ukraine,,0,0,0
27-02-2020,Ukraine,,0,0,0
28-02-2020,Ukraine,,0,0,0
29-02-2020,Ukraine,,0,0,0
01-03-2020,Ukraine,,0,0,0
02-03-2020,Ukraine,,0,0,0
03-03-2020,Ukraine,,1,0,0
04-03-2020,Ukraine,,1,0,0
05-03-2020,Ukraine,,1,0,0
06-03-2020,Ukraine,,1,0,0
07-03-2020,Ukraine,,1,0,0
08-03-2020,Ukraine,,1,0,0
09-03-2020,Ukraine,,1,0,0
10-03-2020,Ukraine,,1,0,0
11-03-2020,Ukraine,,1,0,0
12-03-2020,Ukraine,,1,0,0
13-03-2020,Ukraine,,3,0,1
14-03-2020,Ukraine,,3,0,1
15-03-2020,Ukraine,,3,0,1
16-03-2020,Ukraine,,7,0,1
17-03-2020,Ukraine,,14,0,2
18-03-2020,Ukraine,,14,0,2
19-03-2020,Ukraine,,16,0,2
20-03-2020,Ukraine,,29,0,3
21-03-2020,Ukraine,,47,1,3
22-03-2020,Ukraine,,73,1,3
23-03-2020,Ukraine,,73,1,3
24-03-2020,Ukraine,,97,1,3
25-03-2020,Ukraine,,145,1,5
26-03-2020,Ukraine,,196,1,5
27-03-2020,Ukraine,,310,5,5
28-03-2020,Ukraine,,356,5,9
29-03-2020,Ukraine,,475,6,10
30-03-2020,Ukraine,,548,8,13
31-03-2020,Ukraine,,645,10,17
01-04-2020,Ukraine,,794,13,20
02-04-2020,Ukraine,,897,19,22
03-04-2020,Ukraine,,1072,22,27
04-04-2020,Ukraine,,1225,25,32
05-04-2020,Ukraine,,1308,28,37
06-04-2020,Ukraine,,1319,28,38
07-04-2020,Ukraine,,1462,28,45
08-04-2020,Ukraine,,1668,35,52
09-04-2020,Ukraine,,1892,45,57
10-04-2020,Ukraine,,2203,61,69
11-04-2020,Ukraine,,2511,79,73
22-01-2020,United Arab Emirates,,0,0,0
23-01-2020,United Arab Emirates,,0,0,0
24-01-2020,United Arab Emirates,,0,0,0
25-01-2020,United Arab Emirates,,0,0,0
26-01-2020,United Arab Emirates,,0,0,0
27-01-2020,United Arab Emirates,,0,0,0
28-01-2020,United Arab Emirates,,0,0,0
29-01-2020,United Arab Emirates,,4,0,0
30-01-2020,United Arab Emirates,,4,0,0
31-01-2020,United Arab Emirates,,4,0,0
01-02-2020,United Arab Emirates,,4,0,0
02-02-2020,United Arab Emirates,,5,0,0
03-02-2020,United Arab Emirates,,5,0,0
04-02-2020,United Arab Emirates,,5,0,0
05-02-2020,United Arab Emirates,,5,0,0
06-02-2020,United Arab Emirates,,5,0,0
07-02-2020,United Arab Emirates,,5,0,0
08-02-2020,United Arab Emirates,,7,0,0
09-02-2020,United Arab Emirates,,7,0,0
10-02-2020,United Arab Emirates,,8,0,0
11-02-2020,United Arab Emirates,,8,0,0
12-02-2020,United Arab Emirates,,8,1,0
13-02-2020,United Arab Emirates,,8,1,0
14-02-2020,United Arab Emirates,,8,1,0
15-02-2020,United Arab Emirates,,8,3,0
16-02-2020,United Arab Emirates,,9,4,0
17-02-2020,United Arab Emirates,,9,4,0
18-02-2020,United Arab Emirates,,9,4,0
19-02-2020,United Arab Emirates,,9,4,0
20-02-2020,United Arab Emirates,,9,4,0
21-02-2020,United Arab Emirates,,9,4,0
22-02-2020,United Arab Emirates,,13,4,0
23-02-2020,United Arab Emirates,,13,4,0
24-02-2020,United Arab Emirates,,13,4,0
25-02-2020,United Arab Emirates,,13,4,0
26-02-2020,United Arab Emirates,,13,4,0
27-02-2020,United Arab Emirates,,13,4,0
28-02-2020,United Arab Emirates,,19,5,0
29-02-2020,United Arab Emirates,,21,5,0
01-03-2020,United Arab Emirates,,21,5,0
02-03-2020,United Arab Emirates,,21,5,0
03-03-2020,United Arab Emirates,,27,5,0
04-03-2020,United Arab Emirates,,27,5,0
05-03-2020,United Arab Emirates,,29,5,0
06-03-2020,United Arab Emirates,,29,5,0
07-03-2020,United Arab Emirates,,45,7,0
08-03-2020,United Arab Emirates,,45,7,0
09-03-2020,United Arab Emirates,,45,7,0
10-03-2020,United Arab Emirates,,74,12,0
11-03-2020,United Arab Emirates,,74,17,0
12-03-2020,United Arab Emirates,,85,17,0
13-03-2020,United Arab Emirates,,85,17,0
14-03-2020,United Arab Emirates,,85,17,0
15-03-2020,United Arab Emirates,,98,23,0
16-03-2020,United Arab Emirates,,98,23,0
17-03-2020,United Arab Emirates,,98,23,0
18-03-2020,United Arab Emirates,,113,26,0
19-03-2020,United Arab Emirates,,140,31,0
20-03-2020,United Arab Emirates,,140,31,2
21-03-2020,United Arab Emirates,,153,38,2
22-03-2020,United Arab Emirates,,153,38,2
23-03-2020,United Arab Emirates,,198,38,2
24-03-2020,United Arab Emirates,,248,45,2
25-03-2020,United Arab Emirates,,333,52,2
26-03-2020,United Arab Emirates,,333,52,2
27-03-2020,United Arab Emirates,,405,52,2
28-03-2020,United Arab Emirates,,468,52,2
29-03-2020,United Arab Emirates,,570,58,3
30-03-2020,United Arab Emirates,,611,61,5
31-03-2020,United Arab Emirates,,664,61,6
01-04-2020,United Arab Emirates,,814,61,8
02-04-2020,United Arab Emirates,,1024,96,8
03-04-2020,United Arab Emirates,,1264,108,9
04-04-2020,United Arab Emirates,,1505,125,10
05-04-2020,United Arab Emirates,,1799,144,10
06-04-2020,United Arab Emirates,,2076,167,11
07-04-2020,United Arab Emirates,,2359,186,12
08-04-2020,United Arab Emirates,,2659,239,12
09-04-2020,United Arab Emirates,,2990,268,14
10-04-2020,United Arab Emirates,,3360,418,16
11-04-2020,United Arab Emirates,,3736,588,20
22-01-2020,United Kingdom,,0,0,0
23-01-2020,United Kingdom,,0,0,0
24-01-2020,United Kingdom,,0,0,0
25-01-2020,United Kingdom,,0,0,0
26-01-2020,United Kingdom,,0,0,0
27-01-2020,United Kingdom,,0,0,0
28-01-2020,United Kingdom,,0,0,0
29-01-2020,United Kingdom,,0,0,0
30-01-2020,United Kingdom,,0,0,0
31-01-2020,United Kingdom,,2,0,0
01-02-2020,United Kingdom,,2,0,0
02-02-2020,United Kingdom,,2,0,0
03-02-2020,United Kingdom,,2,0,0
04-02-2020,United Kingdom,,2,0,0
05-02-2020,United Kingdom,,2,0,0
06-02-2020,United Kingdom,,2,0,0
07-02-2020,United Kingdom,,3,0,0
08-02-2020,United Kingdom,,3,0,0
09-02-2020,United Kingdom,,3,0,0
10-02-2020,United Kingdom,,8,0,0
11-02-2020,United Kingdom,,8,0,0
12-02-2020,United Kingdom,,9,1,0
13-02-2020,United Kingdom,,9,1,0
14-02-2020,United Kingdom,,9,1,0
15-02-2020,United Kingdom,,9,1,0
16-02-2020,United Kingdom,,9,8,0
17-02-2020,United Kingdom,,9,8,0
18-02-2020,United Kingdom,,9,8,0
19-02-2020,United Kingdom,,9,8,0
20-02-2020,United Kingdom,,9,8,0
21-02-2020,United Kingdom,,9,8,0
22-02-2020,United Kingdom,,9,8,0
23-02-2020,United Kingdom,,9,8,0
24-02-2020,United Kingdom,,13,8,0
25-02-2020,United Kingdom,,13,8,0
26-02-2020,United Kingdom,,13,8,0
27-02-2020,United Kingdom,,15,8,0
28-02-2020,United Kingdom,,20,8,0
29-02-2020,United Kingdom,,23,8,0
01-03-2020,United Kingdom,,36,8,0
02-03-2020,United Kingdom,,40,8,0
03-03-2020,United Kingdom,,51,8,0
04-03-2020,United Kingdom,,85,8,0
05-03-2020,United Kingdom,,115,8,1
06-03-2020,United Kingdom,,163,8,2
07-03-2020,United Kingdom,,206,18,2
08-03-2020,United Kingdom,,273,18,3
09-03-2020,United Kingdom,,321,18,4
10-03-2020,United Kingdom,,382,18,6
11-03-2020,United Kingdom,,456,18,8
12-03-2020,United Kingdom,,456,18,8
13-03-2020,United Kingdom,,798,18,8
14-03-2020,United Kingdom,,1140,18,21
15-03-2020,United Kingdom,,1140,18,21
16-03-2020,United Kingdom,,1543,20,55
17-03-2020,United Kingdom,,1950,52,55
18-03-2020,United Kingdom,,2626,65,71
19-03-2020,United Kingdom,,2689,65,137
20-03-2020,United Kingdom,,3983,65,177
21-03-2020,United Kingdom,,5018,65,233
22-03-2020,United Kingdom,,5683,65,281
23-03-2020,United Kingdom,,6650,65,335
24-03-2020,United Kingdom,,8077,135,422
25-03-2020,United Kingdom,,9529,135,465
26-03-2020,United Kingdom,,11658,135,578
27-03-2020,United Kingdom,,14543,135,759
28-03-2020,United Kingdom,,17089,135,1019
29-03-2020,United Kingdom,,19522,135,1228
30-03-2020,United Kingdom,,22141,135,1408
31-03-2020,United Kingdom,,25150,135,1789
01-04-2020,United Kingdom,,29474,135,2352
02-04-2020,United Kingdom,,33718,135,2921
03-04-2020,United Kingdom,,38168,135,3605
04-04-2020,United Kingdom,,41903,135,4313
05-04-2020,United Kingdom,,47806,135,4934
06-04-2020,United Kingdom,,51608,135,5373
07-04-2020,United Kingdom,,55242,135,6159
08-04-2020,United Kingdom,,60733,135,7097
09-04-2020,United Kingdom,,65077,135,7978
10-04-2020,United Kingdom,,73758,344,8958
11-04-2020,United Kingdom,,78991,344,9875
22-01-2020,United Kingdom,Anguilla,0,0,0
23-01-2020,United Kingdom,Anguilla,0,0,0
24-01-2020,United Kingdom,Anguilla,0,0,0
25-01-2020,United Kingdom,Anguilla,0,0,0
26-01-2020,United Kingdom,Anguilla,0,0,0
27-01-2020,United Kingdom,Anguilla,0,0,0
28-01-2020,United Kingdom,Anguilla,0,0,0
29-01-2020,United Kingdom,Anguilla,0,0,0
30-01-2020,United Kingdom,Anguilla,0,0,0
31-01-2020,United Kingdom,Anguilla,0,0,0
01-02-2020,United Kingdom,Anguilla,0,0,0
02-02-2020,United Kingdom,Anguilla,0,0,0
03-02-2020,United Kingdom,Anguilla,0,0,0
04-02-2020,United Kingdom,Anguilla,0,0,0
05-02-2020,United Kingdom,Anguilla,0,0,0
06-02-2020,United Kingdom,Anguilla,0,0,0
07-02-2020,United Kingdom,Anguilla,0,0,0
08-02-2020,United Kingdom,Anguilla,0,0,0
09-02-2020,United Kingdom,Anguilla,0,0,0
10-02-2020,United Kingdom,Anguilla,0,0,0
11-02-2020,United Kingdom,Anguilla,0,0,0
12-02-2020,United Kingdom,Anguilla,0,0,0
13-02-2020,United Kingdom,Anguilla,0,0,0
14-02-2020,United Kingdom,Anguilla,0,0,0
15-02-2020,United Kingdom,Anguilla,0,0,0
16-02-2020,United Kingdom,Anguilla,0,0,0
17-02-2020,United Kingdom,Anguilla,0,0,0
18-02-2020,United Kingdom,Anguilla,0,0,0
19-02-2020,United Kingdom,Anguilla,0,0,0
20-02-2020,United Kingdom,Anguilla,0,0,0
21-02-2020,United Kingdom,Anguilla,0,0,0
22-02-2020,United Kingdom,Anguilla,0,0,0
23-02-2020,United Kingdom,Anguilla,0,0,0
24-02-2020,United Kingdom,Anguilla,0,0,0
25-02-2020,United Kingdom,Anguilla,0,0,0
26-02-2020,United Kingdom,Anguilla,0,0,0
27-02-2020,United Kingdom,Anguilla,0,0,0
28-02-2020,United Kingdom,Anguilla,0,0,0
29-02-2020,United Kingdom,Anguilla,0,0,0
01-03-2020,United Kingdom,Anguilla,0,0,0
02-03-2020,United Kingdom,Anguilla,0,0,0
03-03-2020,United Kingdom,Anguilla,0,0,0
04-03-2020,United Kingdom,Anguilla,0,0,0
05-03-2020,United Kingdom,Anguilla,0,0,0
06-03-2020,United Kingdom,Anguilla,0,0,0
07-03-2020,United Kingdom,Anguilla,0,0,0
08-03-2020,United Kingdom,Anguilla,0,0,0
09-03-2020,United Kingdom,Anguilla,0,0,0
10-03-2020,United Kingdom,Anguilla,0,0,0
11-03-2020,United Kingdom,Anguilla,0,0,0
12-03-2020,United Kingdom,Anguilla,0,0,0
13-03-2020,United Kingdom,Anguilla,0,0,0
14-03-2020,United Kingdom,Anguilla,0,0,0
15-03-2020,United Kingdom,Anguilla,0,0,0
16-03-2020,United Kingdom,Anguilla,0,0,0
17-03-2020,United Kingdom,Anguilla,0,0,0
18-03-2020,United Kingdom,Anguilla,0,0,0
19-03-2020,United Kingdom,Anguilla,0,0,0
20-03-2020,United Kingdom,Anguilla,0,0,0
21-03-2020,United Kingdom,Anguilla,0,0,0
22-03-2020,United Kingdom,Anguilla,0,0,0
23-03-2020,United Kingdom,Anguilla,0,0,0
24-03-2020,United Kingdom,Anguilla,0,0,0
25-03-2020,United Kingdom,Anguilla,0,0,0
26-03-2020,United Kingdom,Anguilla,0,0,0
27-03-2020,United Kingdom,Anguilla,0,0,0
28-03-2020,United Kingdom,Anguilla,2,0,0
29-03-2020,United Kingdom,Anguilla,2,0,0
30-03-2020,United Kingdom,Anguilla,2,0,0
31-03-2020,United Kingdom,Anguilla,2,0,0
01-04-2020,United Kingdom,Anguilla,2,0,0
02-04-2020,United Kingdom,Anguilla,3,0,0
03-04-2020,United Kingdom,Anguilla,3,0,0
04-04-2020,United Kingdom,Anguilla,3,0,0
05-04-2020,United Kingdom,Anguilla,3,0,0
06-04-2020,United Kingdom,Anguilla,3,0,0
07-04-2020,United Kingdom,Anguilla,3,0,0
08-04-2020,United Kingdom,Anguilla,3,0,0
09-04-2020,United Kingdom,Anguilla,3,0,0
10-04-2020,United Kingdom,Anguilla,3,0,0
11-04-2020,United Kingdom,Anguilla,3,0,0
22-01-2020,United Kingdom,Bermuda,0,0,0
23-01-2020,United Kingdom,Bermuda,0,0,0
24-01-2020,United Kingdom,Bermuda,0,0,0
25-01-2020,United Kingdom,Bermuda,0,0,0
26-01-2020,United Kingdom,Bermuda,0,0,0
27-01-2020,United Kingdom,Bermuda,0,0,0
28-01-2020,United Kingdom,Bermuda,0,0,0
29-01-2020,United Kingdom,Bermuda,0,0,0
30-01-2020,United Kingdom,Bermuda,0,0,0
31-01-2020,United Kingdom,Bermuda,0,0,0
01-02-2020,United Kingdom,Bermuda,0,0,0
02-02-2020,United Kingdom,Bermuda,0,0,0
03-02-2020,United Kingdom,Bermuda,0,0,0
04-02-2020,United Kingdom,Bermuda,0,0,0
05-02-2020,United Kingdom,Bermuda,0,0,0
06-02-2020,United Kingdom,Bermuda,0,0,0
07-02-2020,United Kingdom,Bermuda,0,0,0
08-02-2020,United Kingdom,Bermuda,0,0,0
09-02-2020,United Kingdom,Bermuda,0,0,0
10-02-2020,United Kingdom,Bermuda,0,0,0
11-02-2020,United Kingdom,Bermuda,0,0,0
12-02-2020,United Kingdom,Bermuda,0,0,0
13-02-2020,United Kingdom,Bermuda,0,0,0
14-02-2020,United Kingdom,Bermuda,0,0,0
15-02-2020,United Kingdom,Bermuda,0,0,0
16-02-2020,United Kingdom,Bermuda,0,0,0
17-02-2020,United Kingdom,Bermuda,0,0,0
18-02-2020,United Kingdom,Bermuda,0,0,0
19-02-2020,United Kingdom,Bermuda,0,0,0
20-02-2020,United Kingdom,Bermuda,0,0,0
21-02-2020,United Kingdom,Bermuda,0,0,0
22-02-2020,United Kingdom,Bermuda,0,0,0
23-02-2020,United Kingdom,Bermuda,0,0,0
24-02-2020,United Kingdom,Bermuda,0,0,0
25-02-2020,United Kingdom,Bermuda,0,0,0
26-02-2020,United Kingdom,Bermuda,0,0,0
27-02-2020,United Kingdom,Bermuda,0,0,0
28-02-2020,United Kingdom,Bermuda,0,0,0
29-02-2020,United Kingdom,Bermuda,0,0,0
01-03-2020,United Kingdom,Bermuda,0,0,0
02-03-2020,United Kingdom,Bermuda,0,0,0
03-03-2020,United Kingdom,Bermuda,0,0,0
04-03-2020,United Kingdom,Bermuda,0,0,0
05-03-2020,United Kingdom,Bermuda,0,0,0
06-03-2020,United Kingdom,Bermuda,0,0,0
07-03-2020,United Kingdom,Bermuda,0,0,0
08-03-2020,United Kingdom,Bermuda,0,0,0
09-03-2020,United Kingdom,Bermuda,0,0,0
10-03-2020,United Kingdom,Bermuda,0,0,0
11-03-2020,United Kingdom,Bermuda,0,0,0
12-03-2020,United Kingdom,Bermuda,0,0,0
13-03-2020,United Kingdom,Bermuda,0,0,0
14-03-2020,United Kingdom,Bermuda,0,0,0
15-03-2020,United Kingdom,Bermuda,0,0,0
16-03-2020,United Kingdom,Bermuda,0,0,0
17-03-2020,United Kingdom,Bermuda,0,0,0
18-03-2020,United Kingdom,Bermuda,0,0,0
19-03-2020,United Kingdom,Bermuda,2,0,0
20-03-2020,United Kingdom,Bermuda,2,0,0
21-03-2020,United Kingdom,Bermuda,2,0,0
22-03-2020,United Kingdom,Bermuda,6,0,0
23-03-2020,United Kingdom,Bermuda,6,0,0
24-03-2020,United Kingdom,Bermuda,6,0,0
25-03-2020,United Kingdom,Bermuda,7,0,0
26-03-2020,United Kingdom,Bermuda,15,2,0
27-03-2020,United Kingdom,Bermuda,17,2,0
28-03-2020,United Kingdom,Bermuda,17,2,0
29-03-2020,United Kingdom,Bermuda,22,2,0
30-03-2020,United Kingdom,Bermuda,27,2,0
31-03-2020,United Kingdom,Bermuda,32,10,0
01-04-2020,United Kingdom,Bermuda,32,10,0
02-04-2020,United Kingdom,Bermuda,35,11,0
03-04-2020,United Kingdom,Bermuda,35,14,0
04-04-2020,United Kingdom,Bermuda,35,14,0
05-04-2020,United Kingdom,Bermuda,37,14,0
06-04-2020,United Kingdom,Bermuda,39,17,2
07-04-2020,United Kingdom,Bermuda,39,17,2
08-04-2020,United Kingdom,Bermuda,39,23,3
09-04-2020,United Kingdom,Bermuda,48,25,4
10-04-2020,United Kingdom,Bermuda,48,25,4
11-04-2020,United Kingdom,Bermuda,48,25,4
22-01-2020,United Kingdom,British Virgin Islands,0,0,0
23-01-2020,United Kingdom,British Virgin Islands,0,0,0
24-01-2020,United Kingdom,British Virgin Islands,0,0,0
25-01-2020,United Kingdom,British Virgin Islands,0,0,0
26-01-2020,United Kingdom,British Virgin Islands,0,0,0
27-01-2020,United Kingdom,British Virgin Islands,0,0,0
28-01-2020,United Kingdom,British Virgin Islands,0,0,0
29-01-2020,United Kingdom,British Virgin Islands,0,0,0
30-01-2020,United Kingdom,British Virgin Islands,0,0,0
31-01-2020,United Kingdom,British Virgin Islands,0,0,0
01-02-2020,United Kingdom,British Virgin Islands,0,0,0
02-02-2020,United Kingdom,British Virgin Islands,0,0,0
03-02-2020,United Kingdom,British Virgin Islands,0,0,0
04-02-2020,United Kingdom,British Virgin Islands,0,0,0
05-02-2020,United Kingdom,British Virgin Islands,0,0,0
06-02-2020,United Kingdom,British Virgin Islands,0,0,0
07-02-2020,United Kingdom,British Virgin Islands,0,0,0
08-02-2020,United Kingdom,British Virgin Islands,0,0,0
09-02-2020,United Kingdom,British Virgin Islands,0,0,0
10-02-2020,United Kingdom,British Virgin Islands,0,0,0
11-02-2020,United Kingdom,British Virgin Islands,0,0,0
12-02-2020,United Kingdom,British Virgin Islands,0,0,0
13-02-2020,United Kingdom,British Virgin Islands,0,0,0
14-02-2020,United Kingdom,British Virgin Islands,0,0,0
15-02-2020,United Kingdom,British Virgin Islands,0,0,0
16-02-2020,United Kingdom,British Virgin Islands,0,0,0
17-02-2020,United Kingdom,British Virgin Islands,0,0,0
18-02-2020,United Kingdom,British Virgin Islands,0,0,0
19-02-2020,United Kingdom,British Virgin Islands,0,0,0
20-02-2020,United Kingdom,British Virgin Islands,0,0,0
21-02-2020,United Kingdom,British Virgin Islands,0,0,0
22-02-2020,United Kingdom,British Virgin Islands,0,0,0
23-02-2020,United Kingdom,British Virgin Islands,0,0,0
24-02-2020,United Kingdom,British Virgin Islands,0,0,0
25-02-2020,United Kingdom,British Virgin Islands,0,0,0
26-02-2020,United Kingdom,British Virgin Islands,0,0,0
27-02-2020,United Kingdom,British Virgin Islands,0,0,0
28-02-2020,United Kingdom,British Virgin Islands,0,0,0
29-02-2020,United Kingdom,British Virgin Islands,0,0,0
01-03-2020,United Kingdom,British Virgin Islands,0,0,0
02-03-2020,United Kingdom,British Virgin Islands,0,0,0
03-03-2020,United Kingdom,British Virgin Islands,0,0,0
04-03-2020,United Kingdom,British Virgin Islands,0,0,0
05-03-2020,United Kingdom,British Virgin Islands,0,0,0
06-03-2020,United Kingdom,British Virgin Islands,0,0,0
07-03-2020,United Kingdom,British Virgin Islands,0,0,0
08-03-2020,United Kingdom,British Virgin Islands,0,0,0
09-03-2020,United Kingdom,British Virgin Islands,0,0,0
10-03-2020,United Kingdom,British Virgin Islands,0,0,0
11-03-2020,United Kingdom,British Virgin Islands,0,0,0
12-03-2020,United Kingdom,British Virgin Islands,0,0,0
13-03-2020,United Kingdom,British Virgin Islands,0,0,0
14-03-2020,United Kingdom,British Virgin Islands,0,0,0
15-03-2020,United Kingdom,British Virgin Islands,0,0,0
16-03-2020,United Kingdom,British Virgin Islands,0,0,0
17-03-2020,United Kingdom,British Virgin Islands,0,0,0
18-03-2020,United Kingdom,British Virgin Islands,0,0,0
19-03-2020,United Kingdom,British Virgin Islands,0,0,0
20-03-2020,United Kingdom,British Virgin Islands,0,0,0
21-03-2020,United Kingdom,British Virgin Islands,0,0,0
22-03-2020,United Kingdom,British Virgin Islands,0,0,0
23-03-2020,United Kingdom,British Virgin Islands,0,0,0
24-03-2020,United Kingdom,British Virgin Islands,0,0,0
25-03-2020,United Kingdom,British Virgin Islands,0,0,0
26-03-2020,United Kingdom,British Virgin Islands,0,0,0
27-03-2020,United Kingdom,British Virgin Islands,0,0,0
28-03-2020,United Kingdom,British Virgin Islands,2,0,0
29-03-2020,United Kingdom,British Virgin Islands,2,0,0
30-03-2020,United Kingdom,British Virgin Islands,2,0,0
31-03-2020,United Kingdom,British Virgin Islands,3,0,0
01-04-2020,United Kingdom,British Virgin Islands,3,0,0
02-04-2020,United Kingdom,British Virgin Islands,3,0,0
03-04-2020,United Kingdom,British Virgin Islands,3,0,0
04-04-2020,United Kingdom,British Virgin Islands,3,0,0
05-04-2020,United Kingdom,British Virgin Islands,3,0,0
06-04-2020,United Kingdom,British Virgin Islands,3,0,0
07-04-2020,United Kingdom,British Virgin Islands,3,0,0
08-04-2020,United Kingdom,British Virgin Islands,3,0,0
09-04-2020,United Kingdom,British Virgin Islands,3,0,0
10-04-2020,United Kingdom,British Virgin Islands,3,0,0
11-04-2020,United Kingdom,British Virgin Islands,3,2,0
22-01-2020,United Kingdom,Cayman Islands,0,0,0
23-01-2020,United Kingdom,Cayman Islands,0,0,0
24-01-2020,United Kingdom,Cayman Islands,0,0,0
25-01-2020,United Kingdom,Cayman Islands,0,0,0
26-01-2020,United Kingdom,Cayman Islands,0,0,0
27-01-2020,United Kingdom,Cayman Islands,0,0,0
28-01-2020,United Kingdom,Cayman Islands,0,0,0
29-01-2020,United Kingdom,Cayman Islands,0,0,0
30-01-2020,United Kingdom,Cayman Islands,0,0,0
31-01-2020,United Kingdom,Cayman Islands,0,0,0
01-02-2020,United Kingdom,Cayman Islands,0,0,0
02-02-2020,United Kingdom,Cayman Islands,0,0,0
03-02-2020,United Kingdom,Cayman Islands,0,0,0
04-02-2020,United Kingdom,Cayman Islands,0,0,0
05-02-2020,United Kingdom,Cayman Islands,0,0,0
06-02-2020,United Kingdom,Cayman Islands,0,0,0
07-02-2020,United Kingdom,Cayman Islands,0,0,0
08-02-2020,United Kingdom,Cayman Islands,0,0,0
09-02-2020,United Kingdom,Cayman Islands,0,0,0
10-02-2020,United Kingdom,Cayman Islands,0,0,0
11-02-2020,United Kingdom,Cayman Islands,0,0,0
12-02-2020,United Kingdom,Cayman Islands,0,0,0
13-02-2020,United Kingdom,Cayman Islands,0,0,0
14-02-2020,United Kingdom,Cayman Islands,0,0,0
15-02-2020,United Kingdom,Cayman Islands,0,0,0
16-02-2020,United Kingdom,Cayman Islands,0,0,0
17-02-2020,United Kingdom,Cayman Islands,0,0,0
18-02-2020,United Kingdom,Cayman Islands,0,0,0
19-02-2020,United Kingdom,Cayman Islands,0,0,0
20-02-2020,United Kingdom,Cayman Islands,0,0,0
21-02-2020,United Kingdom,Cayman Islands,0,0,0
22-02-2020,United Kingdom,Cayman Islands,0,0,0
23-02-2020,United Kingdom,Cayman Islands,0,0,0
24-02-2020,United Kingdom,Cayman Islands,0,0,0
25-02-2020,United Kingdom,Cayman Islands,0,0,0
26-02-2020,United Kingdom,Cayman Islands,0,0,0
27-02-2020,United Kingdom,Cayman Islands,0,0,0
28-02-2020,United Kingdom,Cayman Islands,0,0,0
29-02-2020,United Kingdom,Cayman Islands,0,0,0
01-03-2020,United Kingdom,Cayman Islands,0,0,0
02-03-2020,United Kingdom,Cayman Islands,0,0,0
03-03-2020,United Kingdom,Cayman Islands,0,0,0
04-03-2020,United Kingdom,Cayman Islands,0,0,0
05-03-2020,United Kingdom,Cayman Islands,0,0,0
06-03-2020,United Kingdom,Cayman Islands,0,0,0
07-03-2020,United Kingdom,Cayman Islands,0,0,0
08-03-2020,United Kingdom,Cayman Islands,0,0,0
09-03-2020,United Kingdom,Cayman Islands,0,0,0
10-03-2020,United Kingdom,Cayman Islands,0,0,0
11-03-2020,United Kingdom,Cayman Islands,0,0,0
12-03-2020,United Kingdom,Cayman Islands,0,0,0
13-03-2020,United Kingdom,Cayman Islands,1,0,0
14-03-2020,United Kingdom,Cayman Islands,1,0,0
15-03-2020,United Kingdom,Cayman Islands,1,0,0
16-03-2020,United Kingdom,Cayman Islands,1,0,1
17-03-2020,United Kingdom,Cayman Islands,1,0,1
18-03-2020,United Kingdom,Cayman Islands,1,0,1
19-03-2020,United Kingdom,Cayman Islands,3,0,1
20-03-2020,United Kingdom,Cayman Islands,3,0,1
21-03-2020,United Kingdom,Cayman Islands,3,0,1
22-03-2020,United Kingdom,Cayman Islands,3,0,1
23-03-2020,United Kingdom,Cayman Islands,5,0,1
24-03-2020,United Kingdom,Cayman Islands,6,0,1
25-03-2020,United Kingdom,Cayman Islands,8,0,1
26-03-2020,United Kingdom,Cayman Islands,8,0,1
27-03-2020,United Kingdom,Cayman Islands,8,0,1
28-03-2020,United Kingdom,Cayman Islands,8,0,1
29-03-2020,United Kingdom,Cayman Islands,8,0,1
30-03-2020,United Kingdom,Cayman Islands,12,0,1
31-03-2020,United Kingdom,Cayman Islands,14,0,1
01-04-2020,United Kingdom,Cayman Islands,22,0,1
02-04-2020,United Kingdom,Cayman Islands,28,0,1
03-04-2020,United Kingdom,Cayman Islands,28,0,1
04-04-2020,United Kingdom,Cayman Islands,35,1,1
05-04-2020,United Kingdom,Cayman Islands,35,1,1
06-04-2020,United Kingdom,Cayman Islands,39,1,1
07-04-2020,United Kingdom,Cayman Islands,45,6,1
08-04-2020,United Kingdom,Cayman Islands,45,6,1
09-04-2020,United Kingdom,Cayman Islands,45,6,1
10-04-2020,United Kingdom,Cayman Islands,45,6,1
11-04-2020,United Kingdom,Cayman Islands,45,6,1
22-01-2020,United Kingdom,Channel Islands,0,0,0
23-01-2020,United Kingdom,Channel Islands,0,0,0
24-01-2020,United Kingdom,Channel Islands,0,0,0
25-01-2020,United Kingdom,Channel Islands,0,0,0
26-01-2020,United Kingdom,Channel Islands,0,0,0
27-01-2020,United Kingdom,Channel Islands,0,0,0
28-01-2020,United Kingdom,Channel Islands,0,0,0
